id_hecho,fecha,rol,vehiculo_victima,sexo,edad,fecha_fallecimiento,cantidad_victimas,hora,lugar,tipo_de_calle,comuna,longitud,latitud,vehiculo_acusado
2017-0149,2017-11-30,PEATON,PEATON,MASCULINO,13.0,2017-11-30,1,12,AV. PASEO COLON Y MEXICO,AVENIDA,1.0,-58.36947198,-34.61477051,PASAJEROS
2017-0150,2017-12-04,PEATON,PEATON,MASCULINO,56.0,2017-12-04,1,1,AV. RIVADAVIA Y MIRALLA,AVENIDA,9.0,-58.51140889,-34.63934531,AUTO
2017-0151,2017-12-04,PEATON,PEATON,MASCULINO,,2017-12-04,1,2,VIEYTES Y LUJAN,CALLE,4.0,-58.37460912,-34.65559133,PASAJEROS
2017-0152,2017-12-06,CICLISTA,BICICLETA,MASCULINO,19.0,2017-12-06,1,17,CACHI Y TRAFUL,CALLE,4.0,-58.41146277,-34.65073916,PASAJEROS
2017-0153,2017-12-11,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,,2017-12-12,2,2,ROSARIO Y AV. LA PLATA,AVENIDA,6.0,-58.42855267,-34.61829385,PASAJEROS
2017-0153,2017-12-11,CONDUCTOR,MOTO,MASCULINO,30.0,2017-12-12,2,2,ROSARIO Y AV. LA PLATA,AVENIDA,6.0,-58.42855267,-34.61829385,PASAJEROS
2017-0154,2017-12-11,PEATON,PEATON,MASCULINO,76.0,2017-12-11,1,9,AV. ENTRE RIOS Y AV. CASEROS,AVENIDA,4.0,-58.39035581,-34.63412287,PASAJEROS
2017-0155,2017-12-12,SD,SD,MASCULINO,77.0,,1,21,AV. RIVADAVIA 6350,AVENIDA,7.0,-58.45593915,-34.62656868,MOTO
2017-0157,2017-12-17,CONDUCTOR,AUTO,MASCULINO,53.0,2017-12-17,1,9,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,9.0,-58.52866211,-34.64597065,PASAJEROS
2017-0158,2017-12-18,CONDUCTOR,MOTO,MASCULINO,32.0,2017-12-18,1,21,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,11.0,-58.52037476,-34.59407024,AUTO
2017-0159,2017-12-20,CONDUCTOR,MOTO,MASCULINO,27.0,2017-12-20,1,4,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1.0,-58.38896772,-34.61799615,AUTO
2017-0160,2017-12-22,PEATON,PEATON,FEMENINO,30.0,2017-12-22,1,13,AV. NAZCA 365,AVENIDA,7.0,-58.47074114,-34.62771756,MOTO
2017-0161,2017-12-26,PEATON,PEATON,FEMENINO,30.0,2017-12-26,1,15,AV. EVA PERON 5249,AVENIDA,9.0,-58.48200819,-34.65969965,AUTO
2018-0001,2018-01-01,PEATON,PEATON,MASCULINO,83.0,2018-01-02,1,22,San Juan Av. Y Rincón,AVENIDA,3.0,-58.39536773,-34.62297346,MOTO
2018-0002,2018-01-03,CICLISTA,BICICLETA,FEMENINO,26.0,2018-01-03,1,16,Peru 937,CALLE,1.0,-58.37456088,-34.61895467,PASAJEROS
2018-0003,2018-01-05,PEATON,PEATON,FEMENINO,58.0,2018-01-05,1,10,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,15.0,-58.44860217,-34.60395657,MULTIPLE
2018-0004,2018-01-09,CONDUCTOR,MOTO,MASCULINO,39.0,2018-01-09,1,9,Del Libertador Av. y Manzanares,AVENIDA,13.0,-58.46129513,-34.54332766,MULTIPLE
2018-0005,2018-01-09,PEATON,PEATON,MASCULINO,54.0,2018-01-09,1,22,Paseo Colon Av. 1019,AVENIDA,1.0,-58.36907201,-34.61953517,PASAJEROS
2018-0006,2018-01-10,CICLISTA,BICICLETA,FEMENINO,45.0,2018-01-10,1,21,Valle y Barco Centenera Del,CALLE,6.0,-58.44062219,-34.62499107,PASAJEROS
2018-0007,2018-01-11,CONDUCTOR,AUTO,MASCULINO,46.0,2018-01-11,1,2,AU Perito Moreno  KM 0.6,AUTOPISTA,9.0,-58.52502765,-34.63601265,AUTO
2018-0008,2018-01-12,CONDUCTOR,MOTO,FEMENINO,32.0,2018-01-12,1,17,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,1.0,-58.36659655,-34.61687778,CARGAS
2018-0009,2018-01-14,CONDUCTOR,MOTO,MASCULINO,19.0,2018-01-14,1,2,"Pilcomayo y Brown, Alte. Av.",AVENIDA,4.0,-58.36737389,-34.62763661,MOTO
2018-0010,2018-01-18,CONDUCTOR,MOTO,MASCULINO,40.0,2018-01-18,1,5,"Cervantes y Belaustegui, Luis, Dr.",CALLE,10.0,-58.49807953,-34.63038658,CARGAS
2018-0011,2018-01-19,PEATON,PEATON,MASCULINO,84.0,2018-01-19,1,10,Callao y Vte. Lopez,AVENIDA,2.0,-58.39092703,-34.59088447,PASAJEROS
2018-0012,2018-01-26,CONDUCTOR,MOTO,MASCULINO,20.0,2018-01-26,1,13,"Oliden y Chilavert, Martiniano, Coronel",CALLE,8.0,-58.46912006,-34.68049201,PASAJEROS
2018-0013,2018-01-28,CONDUCTOR,MOTO,MASCULINO,44.0,2018-01-28,1,8,Congreso Av. y Galvan,AVENIDA,12.0,-58.48661286,-34.56786129,AUTO
2018-0014,2018-01-31,PEATON,PEATON,MASCULINO,,2018-02-04,1,20,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,7.0,-58.44074927,-34.65080597,MOTO
2018-0015,2018-02-06,CONDUCTOR,MOTO,MASCULINO,28.0,2018-02-06,2,1,Australia Av. 2800,AVENIDA,4.0,-58.38636298,-34.64684275,PASAJEROS
2018-0015,2018-02-06,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,19.0,2018-02-06,2,1,Australia Av. 2800,AVENIDA,4.0,-58.38636298,-34.64684275,PASAJEROS
2018-0016,2018-02-15,CONDUCTOR,MOTO,MASCULINO,31.0,2018-02-15,1,10,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,1.0,-58.37533517,-34.59276462,CARGAS
2018-0017,2018-02-17,PEATON,PEATON,MASCULINO,35.0,2018-02-20,1,4,San Pedrito Av. y Rivadavia Av.,AVENIDA,7.0,-58.46963952,-34.63070603,AUTO
2018-0018,2018-02-17,CONDUCTOR,MOTO,MASCULINO,26.0,2018-02-17,1,7,"Isabel La Catolica y Salvadores, Cnel.",CALLE,4.0,-58.37207554,-34.64543658,CARGAS
2018-0019,2018-02-17,PEATON,PEATON,FEMENINO,80.0,2018-02-17,1,12,Las Heras General Av. y Callao Av.,AVENIDA,2.0,-58.39189441,-34.59176378,PASAJEROS
2018-0020,2018-02-19,CONDUCTOR,MOTO,MASCULINO,26.0,2018-02-19,1,22,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,8.0,-58.45012957,-34.66518343,CARGAS
2018-0021,2018-02-22,PEATON,PEATON,FEMENINO,62.0,2018-02-22,1,10,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,4.0,-58.40184094,-34.64546845,PASAJEROS
2018-0022,2018-02-24,CONDUCTOR,MOTO,MASCULINO,28.0,2018-02-24,1,0,"Montes De Oca, Manuel y Olavarria",AVENIDA,4.0,-58.37441153,-34.63966783,CARGAS
2018-0023,2018-02-24,CONDUCTOR,MOTO,MASCULINO,28.0,2018-02-24,1,6,Barco Centenera Del y Rosario,CALLE,6.0,-58.44110156,-34.62082399,AUTO
2018-0024,2018-02-28,PEATON,PEATON,MASCULINO,70.0,2018-02-28,1,23,Alvarez Thomas Av. y Donado,AVENIDA,15.0,-58.47087351,-34.57827342,CARGAS
2018-0025,2018-03-04,PEATON,PEATON,MASCULINO,70.0,2018-03-05,1,22,Av. Avellaneda y Av. Boyacá,AVENIDA,7.0,-58.45962210,-34.62245140,AUTO
2018-0026,2018-03-09,CONDUCTOR,MOVIL,MASCULINO,24.0,2018-03-09,2,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,4.0,-58.41657793,-34.65476216,CARGAS
2018-0026,2018-03-09,PASAJERO_ACOMPAÑANTE,MOVIL,MASCULINO,30.0,2018-03-09,2,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,4.0,-58.41657793,-34.65476216,CARGAS
2018-0027,2018-03-11,PEATON,PEATON,FEMENINO,74.0,2018-03-11,1,23,Castro y Rondeau,CALLE,5.0,-58.41911301,-34.63722107,MOTO
2018-0028,2018-03-13,PEATON,PEATON,MASCULINO,71.0,2018-03-13,1,15,"Bilbao, Francisco Av. y Azul",AVENIDA,9.0,-58.47120586,-34.64251042,CARGAS
2018-0029,2018-03-15,CONDUCTOR,MOTO,MASCULINO,26.0,2018-03-15,1,18,Nazca Av. y Gaona Av.,AVENIDA,11.0,-58.47418944,-34.62049672,AUTO
2018-0030,2018-03-20,CONDUCTOR,MOTO,MASCULINO,24.0,2018-03-20,1,1,Plaza y Alvarez Thomas Av.,AVENIDA,15.0,-58.46720441,-34.57905579,MOTO
2018-0031,2018-03-28,CONDUCTOR,MOTO,MASCULINO,31.0,2018-03-28,1,10,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,11.0,-58.46909362,-34.61779710,CARGAS
2018-0032,2018-04-02,PEATON,PEATON,MASCULINO,70.0,2018-04-02,1,13,Cabildo Av. y Aguilar,AVENIDA,13.0,-58.44704343,-34.56888640,PASAJEROS
2018-0033,2018-04-07,CONDUCTOR,MOTO,FEMENINO,42.0,2018-04-10,1,7,Camarones y Lope De Vega Av.,AVENIDA,10.0,-58.50535541,-34.62902048,CARGAS
2018-0034,2018-04-11,PEATON,PEATON,MASCULINO,24.0,2018-04-11,1,18,Santa Fe Av. 2320,AVENIDA,2.0,-58.40021675,-34.59522198,PASAJEROS
2018-0035,2018-04-12,PEATON,PEATON,FEMENINO,39.0,2018-04-12,1,16,Av. Rivadavia 6950,AVENIDA,7.0,-58.46325991,-34.62919627,PASAJEROS
2018-0036,2018-04-13,CONDUCTOR,MOTO,MASCULINO,37.0,2018-04-15,1,23,Av. San Martín y Argerich,AVENIDA,15.0,-58.49471482,-34.59694755,AUTO
2018-0037,2018-04-18,PEATON,PEATON,MASCULINO,84.0,2018-04-19,1,18,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,2.0,-58.39872610,-34.59975962,CARGAS
2018-0038,2018-04-20,PEATON,PEATON,FEMENINO,59.0,2018-04-20,2,17,AV. RIVADAVIA 1571,AVENIDA,1.0,-58.38872177,-34.60885045,AUTO
2018-0038,2018-04-20,PEATON,PEATON,MASCULINO,61.0,2018-04-20,2,17,AV. RIVADAVIA 1571,AVENIDA,1.0,-58.38872177,-34.60885045,AUTO
2018-0039,2018-04-21,PEATON,PEATON,MASCULINO,37.0,2018-04-21,1,22,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,14.0,.,.,AUTO
2018-0040,2018-04-27,PEATON,PEATON,FEMENINO,,2018-04-27,1,11,Ramon Freire y Virrey Olaguer y Feliu,CALLE,13.0,-58.45686132,-34.57305993,CARGAS
2018-0041,2018-04-27,PEATON,PEATON,FEMENINO,78.0,2018-04-27,1,13,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,4.0,-58.42281627,-34.64282424,PASAJEROS
2018-0042,2018-04-27,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,23.0,2018-04-27,1,18,BRANDSEN y PERDRIEL,CALLE,4.0,-58.38666024,-34.63953396,CARGAS
2018-0043,2018-04-28,CONDUCTOR,MOTO,MASCULINO,25.0,2018-04-29,1,6,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,11.0,-58.49122843,-34.61207587,AUTO
2018-0044,2018-04-28,PEATON,PEATON,FEMENINO,50.0,2018-04-28,1,9,Alberti e Independencia Av.,AVENIDA,3.0,-58.40098306,-34.61866627,AUTO
2018-0045,2018-04-30,CONDUCTOR,AUTO,MASCULINO,60.0,2018-04-30,1,7,Alvarez Thomas Av. 879,AVENIDA,13.0,-58.45448963,-34.57916920,CARGAS
2018-0046,2018-05-02,PEATON,PEATON,MASCULINO,11.0,2018-05-02,1,3,Av. Gral. Paz y Av. Rivadavia,GRAL PAZ,9.0,-58.52927982,-34.63931752,AUTO
2018-0047,2018-05-08,PEATON,PEATON,MASCULINO,82.0,2018-05-09,1,19,Av. Corrientes y Av. Dorrego,AVENIDA,15.0,-58.44759966,-34.59170240,PASAJEROS
2018-0048,2018-05-09,PEATON,PEATON,MASCULINO,57.0,2018-05-16,1,10,Rivadavia Av. y Pedernera,AVENIDA,7.0,-58.46411215,-34.62925068,PASAJEROS
2018-0049,2018-05-11,PEATON,PEATON,FEMENINO,40.0,2018-05-13,1,19,Quesada 2300,CALLE,13.0,-58.46213220,-34.55395823,AUTO
2018-0050,2018-05-14,PEATON,PEATON,FEMENINO,47.0,2018-05-24,1,18,Cabildo Av. y Juramento Av.,AVENIDA,13.0,-58.45669422,-34.56203610,PASAJEROS
2018-0051,2018-05-15,PEATON,PEATON,FEMENINO,57.0,2018-05-15,1,21,"California y Carbonari, Francisco, Cmte.",CALLE,4.0,-58.35977160,-34.64341878,AUTO
2018-0052,2018-05-18,PEATON,PEATON,MASCULINO,78.0,2018-05-19,1,20,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,15.0,-58.49820145,-34.59070093,PASAJEROS
2018-0053,2018-05-20,CONDUCTOR,MOTO,MASCULINO,43.0,2018-05-20,1,2,San Luis y Aguero,CALLE,3.0,-58.41059280,-34.59939180,AUTO
2018-0054,2018-05-22,PEATON,PEATON,FEMENINO,86.0,2018-05-25,1,11,Lugones 2430,CALLE,12.0,-58.47969138,-34.57121563,BICICLETA
2018-0055,2018-05-29,CONDUCTOR,MOTO,MASCULINO,21.0,2018-05-29,1,7,Independencia Av. y Jujuy Av.,AVENIDA,3.0,-58.40351561,-34.61883916,AUTO
2018-0056,2018-06-02,PEATON,PEATON,FEMENINO,69.0,2018-06-04,1,13,Av. Rivadavia 11050,AVENIDA,9.0,-58.51973844,-34.63918987,PASAJEROS
2018-0057,2018-06-03,CONDUCTOR,MOTO,MASCULINO,33.0,2018-06-04,1,3,Combate De Los Pozos y Humberto 1°,CALLE,3.0,-58.39311376,-34.62163006,PASAJEROS
2018-0058,2018-06-03,CONDUCTOR,MOTO,MASCULINO,26.0,2018-06-13,1,6,Cordoba Av. y Thames,AVENIDA,15.0,-58.43531242,-34.59082159,AUTO
2018-0059,2018-06-08,CONDUCTOR,MOTO,MASCULINO,54.0,2018-06-08,1,6,"Garay, Juan De Av. y Sanchez De Loria",AVENIDA,5.0,-58.41178165,-34.63035454,OTRO
2018-0060,2018-06-08,PEATON,PEATON,MASCULINO,51.0,2018-06-08,1,12,"Lavalle y Alem, Leandro N. Av.",AVENIDA,1.0,-58.37048800,-34.60189492,PASAJEROS
2018-0061,2018-06-10,CONDUCTOR,MOTO,MASCULINO,51.0,2018-06-10,1,11,Estados Unidos y Pichincha,CALLE,3.0,-58.39883882,-34.61964833,MOTO
2018-0062,2018-06-14,PEATON,PEATON,MASCULINO,32.0,2018-06-14,1,1,Rosario y Barco Centenera Del,CALLE,6.0,-58.44110156,-34.62082399,CARGAS
2018-0063,2018-06-16,PEATON,PEATON,FEMENINO,28.0,2018-06-17,1,21,Av. Leandro N. Alem y Viamonte,AVENIDA,1.0,-58.37093138,-34.59952725,PASAJEROS
2018-0064,2018-06-25,CONDUCTOR,AUTO,MASCULINO,30.0,2018-06-25,1,1,Varela Av. y Primera Junta,AVENIDA,7.0,-58.45855262,-34.63953253,CARGAS
2018-0065,2018-06-26,CONDUCTOR,MOTO,MASCULINO,35.0,2018-06-26,1,17,"Pellegrini, Carlos y Juncal",CALLE,1.0,-58.38161909,-34.59283447,CARGAS
2018-0066,2018-06-28,PEATON,PEATON,MASCULINO,73.0,2018-06-28,1,11,Av. Corrientes y Av. Federico Lacroze,AVENIDA,15.0,-58.45511899,-34.58698157,PASAJEROS
2018-0067,2018-06-29,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,81.0,2018-07-06,1,16,"Montes De Oca, Manuel y Finochietto Enrique Dr.",AVENIDA,4.0,-58.37724226,-34.62973033,AUTO
2018-0068,2018-07-01,CONDUCTOR,MOTO,MASCULINO,21.0,2018-07-01,1,9,"Carabobo Av. y Alberdi, Juan Bautista Av.",AVENIDA,7.0,-58.45546217,-34.62930339,AUTO
2018-0069,2018-07-04,CICLISTA,BICICLETA,MASCULINO,20.0,2018-07-04,1,21,Córdoba Av. 2215,AVENIDA,2.0,-58.39897064,-34.59954925,PASAJEROS
2018-0070,2018-07-07,CONDUCTOR,MOTO,MASCULINO,33.0,2018-07-07,1,15,"Estados Unidos y Urquiza, Gral.",CALLE,3.0,-58.40917826,-34.62126274,PASAJEROS
2018-0071,2018-07-10,CONDUCTOR,MOTO,MASCULINO,,2018-07-10,1,17,Moreno y Av. Huergo,AVENIDA,1.0,-58.36726348,-34.61099738,CARGAS
2018-0072,2018-07-11,CONDUCTOR,MOTO,MASCULINO,27.0,2018-07-13,1,13,"AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño",AUTOPISTA,8.0,-58.48267426,-34.68454456,CARGAS
2018-0073,2018-07-11,PEATON,PEATON,FEMENINO,67.0,2018-07-11,1,15,"Iriarte, Gral. Av. 3400",AVENIDA,4.0,-58.39546165,-34.65168841,CARGAS
2018-0074,2018-07-14,CONDUCTOR,AUTO,MASCULINO,25.0,2018-07-14,1,6,AV. JUAN B. ALBERDI 2968,AVENIDA,7.0,-58.46941984,-34.63376545,CARGAS
2018-0075,2018-07-15,PEATON,PEATON,MASCULINO,23.0,2018-07-15,1,7,Del Libertador Av. y Ortiz De Ocampo,AVENIDA,14.0,-58.40367321,-34.58129246,AUTO
2018-0076,2018-07-16,CONDUCTOR,AUTO,MASCULINO,73.0,2018-07-16,1,9,"Chavez, Jorge y Paz, Gral. Av.",CALLE,9.0,-58.52932872,-34.65014993,CARGAS
2018-0077,2018-07-16,CONDUCTOR,AUTO,MASCULINO,58.0,2018-07-17,1,23,"Urquiza, Gral. y Estados Unidos",CALLE,3.0,-58.40917826,-34.62126274,CARGAS
2018-0078,2018-07-21,PEATON,PEATON,MASCULINO,27.0,2018-07-21,1,6,Paraguay y Sánchez De Bustamante,CALLE,2.0,-58.41264127,-34.59473294,AUTO
2018-0079,2018-07-23,PEATON,PEATON,MASCULINO,,2018-07-23,1,7,"De Los Corrales Av. y Paz, Gral. Av.",GRAL PAZ,9.0,-58.50877521,-34.66977709,CARGAS
2018-0080,2018-07-25,PEATON,PEATON,MASCULINO,26.0,2018-07-25,1,22,"Alberdi, Juan Bautista Av. y Carhue",AVENIDA,9.0,-58.51232237,-34.65903530,AUTO
2018-0081,2018-07-29,PEATON,PEATON,MASCULINO,35.0,2018-07-29,1,6,Castañares Av. y Rivera Indarte Av.,AVENIDA,7.0,-58.44744156,-34.64567171,MULTIPLE
2018-0082,2018-08-01,CONDUCTOR,MOTO,FEMENINO,17.0,2018-08-01,1,15,"Larrazabal y Garzon, Eugenio, Gral. Av.",AVENIDA,9.0,-58.49441273,-34.65869968,CARGAS
2018-0083,2018-08-02,CONDUCTOR,MOTO,MASCULINO,,2018-08-02,1,5,"Paz, Gral. Av. y Fernandez De La Cruz, F., Gral. Av.",GRAL PAZ,8.0,-58.47976785,-34.69153196,CARGAS
2018-0084,2018-08-03,PEATON,PEATON,MASCULINO,45.0,2018-08-03,1,7,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,1.0,-58.36523349,-34.62260331,CARGAS
2018-0085,2018-08-03,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,22.0,2018-08-03,2,18,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,3.0,-58.39118948,-34.62704273,PASAJEROS
2018-0085,2018-08-03,CONDUCTOR,MOTO,MASCULINO,30.0,2018-08-03,2,18,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,3.0,-58.39118948,-34.62704273,PASAJEROS
2018-0086,2018-08-10,PEATON,PEATON,MASCULINO,40.0,2018-08-10,1,21,Directorio Av. y Guardia Nacional,AVENIDA,9.0,-58.49019551,-34.65015854,PASAJEROS
2018-0087,2018-08-15,PEATON,PEATON,MASCULINO,75.0,2018-08-20,1,19,Pavon Av. Y Colombres,AVENIDA,5.0,-58.41644362,-34.63023775,PASAJEROS
2018-0088,2018-08-17,CONDUCTOR,MOTO,MASCULINO,,2018-08-17,1,16,Av. Gral. Paz y Av. Dr. Ricardo Balbín,GRAL PAZ,12.0,-58.50073810,-34.54979510,CARGAS
2018-0089,2018-08-17,PEATON,PEATON,MASCULINO,80.0,2018-08-17,1,17,Pichincha Av. y Brasil,AVENIDA,4.0,-58.39626094,-34.63036565,PASAJEROS
2018-0090,2018-08-18,CONDUCTOR,MOTO,MASCULINO,27.0,2018-08-18,1,10,27 De Febrero Av. y Pergamino,AVENIDA,8.0,-58.43284809,-34.67051543,AUTO
2018-0091,2018-08-19,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,23.0,2018-08-19,1,18,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,9.0,-58.52280139,-34.63659934,AUTO
2018-0092,2018-08-20,CONDUCTOR,MOTO,MASCULINO,23.0,2018-08-20,1,8,Cordoba Av. y Gascon,AVENIDA,14.0,-58.42336930,-34.59774487,AUTO
2018-0093,2018-08-20,PEATON,PEATON,MASCULINO,24.0,2018-08-20,1,8,15 De Noviembre De 1889 1513,CALLE,1.0,-58.38691681,-34.63105973,PASAJEROS
2018-0094,2018-08-23,CONDUCTOR,MOTO,MASCULINO,32.0,2018-08-23,1,5,"Salguero, Jeronimo y Beruti",CALLE,14.0,-58.41169020,-34.58579880,PASAJEROS
2018-0095,2018-08-26,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,49.0,2018-08-26,1,0,"Lacarra Av. y Dellepiane, Luis, Tte. Gral.",AVENIDA,9.0,-58.46739825,-34.65117757,AUTO
2018-0096,2018-08-31,PEATON,PEATON,MASCULINO,39.0,2018-08-31,1,22,"AU Héctor J. Cámpora y Roca, Cnel. Av.",AUTOPISTA,8.0,-58.44483258,-34.67152226,AUTO
2018-0097,2018-09-02,CONDUCTOR,AUTO,FEMENINO,35.0,2018-09-02,1,10,Av. Varela y Av. Int. Francisco Rabanal,AVENIDA,8.0,-58.43254025,-34.66128115,OTRO
2018-0098,2018-09-09,CONDUCTOR,AUTO,MASCULINO,55.0,2018-09-09,2,5,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,8.0,-58.47199387,-34.69640164,AUTO
2018-0098,2018-09-09,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,54.0,2018-09-09,2,5,Av. Gral. Paz e/ Ferre y Beron de Astrada,GRAL PAZ,8.0,-58.47199387,-34.69640164,AUTO
2018-0099,2018-09-12,PEATON,PEATON,MASCULINO,18.0,2018-09-13,1,14,Rivadavia Av. y Pedernera,AVENIDA,7.0,-58.46411215,-34.62925068,PASAJEROS
2018-0100,2018-09-20,SD,MOTO,FEMENINO,33.0,2018-09-20,1,10,Elvira Rawson de Dellepiane 150,AVENIDA,1.0,-58.36217754,-34.62367156,AUTO
2018-0101,2018-09-21,CONDUCTOR,AUTO,MASCULINO,,2018-09-21,1,0,"Paz, Gral. Av. y Zapiola",GRAL PAZ,12.0,-58.48098594,-34.54073130,MULTIPLE
2018-0102,2018-09-21,CONDUCTOR,MOTO,MASCULINO,20.0,2018-09-21,1,0,FAMATINA Y DIOGENES TABORDA,CALLE,4.0,-58.41083404,-34.64640709,AUTO
2018-0103,2018-09-27,PEATON,PEATON,MASCULINO,1.0,2018-09-29,1,17,Av. Castañares y Bonorino,AVENIDA,7.0,-58.44609828,-34.64446729,MOTO
2018-0104,2018-10-01,CONDUCTOR,MOTO,MASCULINO,22.0,2018-10-01,1,8,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,4.0,-58.37709334,-34.64035082,MOTO
2018-0105,2018-10-03,PEATON,PEATON,FEMENINO,56.0,2018-10-03,1,18,Nazca Av. y Rivadavia Av.,AVENIDA,7.0,-58.46963952,-34.63070603,PASAJEROS
2018-0106,2018-10-04,CONDUCTOR,MOTO,MASCULINO,27.0,2018-10-04,1,22,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,13.0,-58.43674281,-34.55161027,MOTO
2018-0107,2018-10-06,PEATON,PEATON,FEMENINO,62.0,2018-10-06,1,14,Rivadavia Av. y Jujuy Av.,AVENIDA,3.0,-58.40596860,-34.61011987,PASAJEROS
2018-0108,2018-10-09,CONDUCTOR,MOTO,MASCULINO,37.0,2018-10-10,1,14,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,1.0,-58.36154069,-34.60463618,AUTO
2018-0109,2018-10-10,PEATON,PEATON,MASCULINO,34.0,2018-10-10,1,22,"Tucuman y Alem, Leandro N. Av.",AVENIDA,1.0,-58.37062179,-34.60066507,PASAJEROS
2018-0110,2018-10-13,PEATON,PEATON,MASCULINO,60.0,2018-10-14,1,3,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,15.0,-58.43220014,-34.60207186,MOTO
2018-0111,2018-10-19,CONDUCTOR,MOTO,MASCULINO,28.0,2018-10-19,1,12,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,9.0,-58.46958442,-34.64949724,CARGAS
2018-0112,2018-10-24,CONDUCTOR,MOTO,FEMENINO,28.0,2018-10-24,1,9,Muñecas y Serrano,CALLE,15.0,-58.44671397,-34.59970903,CARGAS
2018-0113,2018-10-25,CONDUCTOR,MOTO,MASCULINO,20.0,2018-10-25,1,11,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,11.0,-58.47152163,-34.61474911,CARGAS
2018-0114,2018-10-30,CONDUCTOR,MOTO,MASCULINO,23.0,2018-10-30,1,2,Solis e Independencia Av.,AVENIDA,1.0,-58.39032921,-34.61807951,AUTO
2018-0115,2018-10-31,PEATON,PEATON,MASCULINO,42.0,2018-11-01,1,12,"Bosch, Ventura y Paz, Gral. Av.",CALLE,9.0,-58.52887773,-34.64297861,PASAJEROS
2018-0116,2018-11-01,PEATON,PEATON,MASCULINO,48.0,2018-11-08,1,10,"Paz, Gral. Av. 14800",GRAL PAZ,8.0,-58.49371157,-34.67981324,CARGAS
2018-0117,2018-11-04,CONDUCTOR,MOTO,MASCULINO,30.0,2018-11-08,1,8,Av. Eva Perón 5321,AVENIDA,9.0,-58.48266599,-34.66012327,MOTO
2018-0118,2018-11-05,PEATON,PEATON,FEMENINO,80.0,2018-11-05,1,14,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,3.0,-58.40612253,-34.60774301,MOTO
2018-0119,2018-11-05,PEATON,PEATON,FEMENINO,32.0,2018-11-06,1,22,Rabanal y San Pedrito,AVENIDA,8.0,-58.43613623,-34.66292532,SD
2018-0120,2018-11-09,PEATON,PEATON,FEMENINO,51.0,2018-11-20,1,13,Monroe y Alvarez Thomas Av.,AVENIDA,12.0,-58.48250732,-34.57208238,AUTO
2018-0121,2018-11-09,PEATON,PEATON,FEMENINO,72.0,2018-11-09,1,16,Rivadavia Av. y Manzoni,AVENIDA,10.0,-58.49945705,-34.63743280,PASAJEROS
2018-0122,2018-11-12,CONDUCTOR,AUTO,MASCULINO,33.0,2018-11-12,1,1,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,8.0,-58.47743966,-34.67233407,AUTO
2018-0123,2018-11-12,CONDUCTOR,AUTO,MASCULINO,25.0,2018-11-12,1,3,"Paz, Gral. Av. y Peron, Eva Av.",GRAL PAZ,9.0,-58.50251790,-34.67450313,SD
